text,intent
"Please, I'm not sure but change my phone number",account_update
I forgot my password,password_reset
"Please, I'm not sure but check my account balance",balance_inquiry
I see a suspicious transaction,fraud_report
URGENT: I can't access my account,account_blocked
CAN I APPLY FOR A LOAN?!!!,loan_inquiry
WHAT PAYMENT METHODS DO YOU ACCEPT?!!!,payment_methods
Requesting refund for a transaction,refund_request
I CAN'T ACCESS MY ACCOUNT!!!,account_blocked
URGENT: How do I get my money back?,refund_request
I CAN'T ACCESS MY ACCOUNT!!!,account_blocked
URGENT: I forgot my password,password_reset
VERIFICATION CODE NOT RECEIVED!!!,otp_issue
My transaction failed,transaction_failed
Loan options available?,loan_inquiry
My transaction failed,transaction_failed
URGENT: I didn't receive OTP,otp_issue
"Please, I'm not sure but requesting refund for a transaction",refund_request
I want a refund,refund_request
I FORGOT MY PASSWORD!!!,password_reset
"Please, I'm not sure but verification code not received",otp_issue
"Please, I'm not sure but can i pay with mobile money?",payment_methods
URGENT: I want a refund,refund_request
"Please, I'm not sure but how do i get my money back?",refund_request
VERIFICATION CODE NOT RECEIVED!!!,otp_issue
I DIDN'T RECEIVE OTP!!!,otp_issue
Money didn't go through,transaction_failed
CHECK MY ACCOUNT BALANCE!!!,balance_inquiry
URGENT: Can I pay with mobile money?,payment_methods
HOW MUCH MONEY DO I HAVE?!!!,balance_inquiry
HOW DO I GET A LOAN?!!!,loan_inquiry
URGENT: I want a refund,refund_request
Update email address,account_update
HELP ME RESET MY PASSWORD!!!,password_reset
URGENT: Unauthorized transaction detected,fraud_report
URGENT: Why is my account blocked?,account_blocked
URGENT: Unauthorized transaction detected,fraud_report
I CAN'T ACCESS MY ACCOUNT!!!,account_blocked
TRANSFER NOT SUCCESSFUL!!!,transaction_failed
What payment methods do you accept?,payment_methods
What payment methods do you accept?,payment_methods
URGENT: My account got locked,account_blocked
"Please, I'm not sure but do you accept debit cards?",payment_methods
CHECK MY ACCOUNT BALANCE!!!,balance_inquiry
How do I get a loan?,loan_inquiry
URGENT: What is my balance?,balance_inquiry
"Please, I'm not sure but how do i update my details?",account_update
CAN I APPLY FOR A LOAN?!!!,loan_inquiry
URGENT: I want a refund,refund_request
I CAN'T ACCESS MY ACCOUNT!!!,account_blocked
Can I pay with mobile money?,payment_methods
URGENT: I can't access my account,account_blocked
I didn't receive OTP,otp_issue
"Please, I'm not sure but what payment methods do you accept?",payment_methods
Can I pay with mobile money?,payment_methods
URGENT: Check my account balance,balance_inquiry
Update email address,account_update
I forgot my password,password_reset
Why is my account blocked?,account_blocked
"Please, I'm not sure but verification code not received",otp_issue
URGENT: My account got locked,account_blocked
"CAN'T LOG IN, PASSWORD NOT WORKING!!!",password_reset
URGENT: Check my account balance,balance_inquiry
CHECK MY ACCOUNT BALANCE!!!,balance_inquiry
DO YOU ACCEPT DEBIT CARDS?!!!,payment_methods
"Please, I'm not sure but requesting refund for a transaction",refund_request
Verification code not received,otp_issue
Why is my account blocked?,account_blocked
TRANSFER NOT SUCCESSFUL!!!,transaction_failed
I forgot my password,password_reset
"Can't log in, password not working",password_reset
"Please, I'm not sure but otp not coming",otp_issue
"CAN'T LOG IN, PASSWORD NOT WORKING!!!",password_reset
Why is my account blocked?,account_blocked
"CAN'T LOG IN, PASSWORD NOT WORKING!!!",password_reset
I didn't receive OTP,otp_issue
I see a suspicious transaction,fraud_report
LOAN OPTIONS AVAILABLE?!!!,loan_inquiry
Can I apply for a loan?,loan_inquiry
Do you accept debit cards?,payment_methods
HELP ME RESET MY PASSWORD!!!,password_reset
"Please, I'm not sure but otp not coming",otp_issue
"Please, I'm not sure but what is my balance?",balance_inquiry
"Please, I'm not sure but what payment methods do you accept?",payment_methods
"Please, I'm not sure but what is my balance?",balance_inquiry
"Can't log in, password not working",password_reset
What payment methods do you accept?,payment_methods
I want a refund,refund_request
I can't access my account,account_blocked
URGENT: I want a refund,refund_request
CAN I PAY WITH MOBILE MONEY?!!!,payment_methods
"Please, I'm not sure but my account got locked",account_blocked
Verification code not received,otp_issue
Do you accept debit cards?,payment_methods
How much money do I have?,balance_inquiry
URGENT: Help me reset my password,password_reset
MONEY DIDN'T GO THROUGH!!!,transaction_failed
My transaction failed,transaction_failed
What payment methods do you accept?,payment_methods
CAN I PAY WITH MOBILE MONEY?!!!,payment_methods
I forgot my password,password_reset
MY TRANSACTION FAILED!!!,transaction_failed
I can't access my account,account_blocked
Why is my account blocked?,account_blocked
HOW MUCH MONEY DO I HAVE?!!!,balance_inquiry
"Please, I'm not sure but i can't access my account",account_blocked
"Please, I'm not sure but how do i get my money back?",refund_request
"Please, I'm not sure but what payment methods do you accept?",payment_methods
How do I update my details?,account_update
"Please, I'm not sure but requesting refund for a transaction",refund_request
TRANSFER NOT SUCCESSFUL!!!,transaction_failed
I didn't receive OTP,otp_issue
WHY IS MY ACCOUNT BLOCKED?!!!,account_blocked
URGENT: Why is my account blocked?,account_blocked
Unauthorized transaction detected,fraud_report
Help me reset my password,password_reset
How do I get a loan?,loan_inquiry
Why is my account blocked?,account_blocked
Update email address,account_update
"Please, I'm not sure but how do i get my money back?",refund_request
URGENT: Transfer not successful,transaction_failed
URGENT: Unauthorized transaction detected,fraud_report
Verification code not received,otp_issue
Change my phone number,account_update
I CAN'T ACCESS MY ACCOUNT!!!,account_blocked
"Please, I'm not sure but my account got locked",account_blocked
"Please, I'm not sure but how do i get my money back?",refund_request
Unauthorized transaction detected,fraud_report
URGENT: Help me reset my password,password_reset
"Please, I'm not sure but how do i update my details?",account_update
URGENT: My account got locked,account_blocked
URGENT: What is my balance?,balance_inquiry
HOW DO I UPDATE MY DETAILS?!!!,account_update
Transfer not successful,transaction_failed
Do you accept debit cards?,payment_methods
I forgot my password,password_reset
I want a refund,refund_request
CHANGE MY PHONE NUMBER!!!,account_update
Check my account balance,balance_inquiry
URGENT: I see a suspicious transaction,fraud_report
URGENT: I can't access my account,account_blocked
I DIDN'T RECEIVE OTP!!!,otp_issue
HOW DO I GET A LOAN?!!!,loan_inquiry
CAN I PAY WITH MOBILE MONEY?!!!,payment_methods
Transfer not successful,transaction_failed
URGENT: My account got locked,account_blocked
URGENT: How do I get my money back?,refund_request
"Please, I'm not sure but how do i get a loan?",loan_inquiry
URGENT: How do I get a loan?,loan_inquiry
Check my account balance,balance_inquiry
How do I get a loan?,loan_inquiry
How do I get a loan?,loan_inquiry
I want a refund,refund_request
I FORGOT MY PASSWORD!!!,password_reset
Help me reset my password,password_reset
Unauthorized transaction detected,fraud_report
Loan options available?,loan_inquiry
Help me reset my password,password_reset
I see a suspicious transaction,fraud_report
Do you accept debit cards?,payment_methods
CHECK MY ACCOUNT BALANCE!!!,balance_inquiry
Loan options available?,loan_inquiry
DO YOU ACCEPT DEBIT CARDS?!!!,payment_methods
Help me reset my password,password_reset
CHECK MY ACCOUNT BALANCE!!!,balance_inquiry
LOAN OPTIONS AVAILABLE?!!!,loan_inquiry
I CAN'T ACCESS MY ACCOUNT!!!,account_blocked
I didn't receive OTP,otp_issue
Help me reset my password,password_reset
I DIDN'T RECEIVE OTP!!!,otp_issue
URGENT: Verification code not received,otp_issue
What payment methods do you accept?,payment_methods
URGENT: I want a refund,refund_request
"Please, I'm not sure but i see a suspicious transaction",fraud_report
WHY IS MY ACCOUNT BLOCKED?!!!,account_blocked
URGENT: Verification code not received,otp_issue
HOW DO I UPDATE MY DETAILS?!!!,account_update
URGENT: I forgot my password,password_reset
I want a refund,refund_request
MY TRANSACTION FAILED!!!,transaction_failed
I forgot my password,password_reset
I didn't receive OTP,otp_issue
DO YOU ACCEPT DEBIT CARDS?!!!,payment_methods
CAN I PAY WITH MOBILE MONEY?!!!,payment_methods
I see a suspicious transaction,fraud_report
My transaction failed,transaction_failed
Money didn't go through,transaction_failed
REQUESTING REFUND FOR A TRANSACTION!!!,refund_request
"Please, I'm not sure but i can't access my account",account_blocked
"Please, I'm not sure but i can't access my account",account_blocked
Why is my account blocked?,account_blocked
"Please, I'm not sure but update email address",account_update
REQUESTING REFUND FOR A TRANSACTION!!!,refund_request
"Please, I'm not sure but how do i update my details?",account_update
Check my account balance,balance_inquiry
I SEE A SUSPICIOUS TRANSACTION!!!,fraud_report
How much money do I have?,balance_inquiry
URGENT: I forgot my password,password_reset
"Please, I'm not sure but i didn't receive otp",otp_issue
REQUESTING REFUND FOR A TRANSACTION!!!,refund_request
URGENT: How do I update my details?,account_update
HOW MUCH MONEY DO I HAVE?!!!,balance_inquiry
I forgot my password,password_reset
Verification code not received,otp_issue
Unauthorized transaction detected,fraud_report
My transaction failed,transaction_failed
What payment methods do you accept?,payment_methods
URGENT: Requesting refund for a transaction,refund_request
Why is my account blocked?,account_blocked
URGENT: Verification code not received,otp_issue
Unauthorized transaction detected,fraud_report
I want a refund,refund_request
Unauthorized transaction detected,fraud_report
"Please, I'm not sure but can i pay with mobile money?",payment_methods
How do I get a loan?,loan_inquiry
URGENT: Update email address,account_update
"Please, I'm not sure but i see a suspicious transaction",fraud_report
Requesting refund for a transaction,refund_request
Help me reset my password,password_reset
How do I update my details?,account_update
Transfer not successful,transaction_failed
I can't access my account,account_blocked
"Please, I'm not sure but do you accept debit cards?",payment_methods
URGENT: Loan options available?,loan_inquiry
How do I update my details?,account_update
URGENT: What is my balance?,balance_inquiry
"Please, I'm not sure but change my phone number",account_update
"Please, I'm not sure but check my account balance",balance_inquiry
